20190523	97753.253339	1034183625.824929	1034183625.824929	0.000098	1000000000.000000	19012878.195471	0	1761841.000000	97753.253339	0.000000	-80549587.888126
20190524	2409235.937162	1036592861.762091	1036592861.762091	0.002409	1000000000.000000	1120900.781769	0	14867.000000	2409235.937162	0.000000	-76481054.326562
20190527	-4327944.486472	1032264917.275619	1032264917.275619	-0.004328	1000000000.000000	4577513.338988	0	265002.000000	-4327944.486472	0.000000	-80175309.765312
20190528	-970311.460835	1031294605.814784	1031294605.814784	-0.000970	1000000000.000000	58164108.827575	0	8550581.000000	-970311.460835	0.000000	-76163666.878438
20190529	-1318055.855550	1029976549.959235	1029976549.959235	-0.001318	1000000000.000000	0.000000	0	0.000000	-1318055.855550	0.000000	-77698584.629375
20190530	1973343.749261	1031949893.708496	1031949893.708496	0.001973	1000000000.000000	0.000000	0	0.000000	1973343.749261	0.000000	-75376093.407813
20190531	50480.798206	1032000374.506702	1032000374.506702	0.000050	1000000000.000000	20281803.241503	0	2253759.000000	50480.798206	0.000000	-73457115.164688
20190603	-359456.705423	1031640917.801279	1031640917.801279	-0.000359	1000000000.000000	0.000000	0	0.000000	-359456.705423	0.000000	-73029846.136876
20190604	703379.021105	1032344296.822384	1032344296.822384	0.000703	1000000000.000000	77166435.225607	0	10469540.000000	703379.021105	0.000000	-75028235.306875
20190605	-159243.799504	1032185053.022879	1032185053.022879	-0.000159	1000000000.000000	0.000000	0	0.000000	-159243.799504	0.000000	-75514269.693125
20190606	299740.853946	1032484793.876825	1032484793.876825	0.000300	1000000000.000000	51946966.476450	0	7004996.000000	299740.853946	0.000000	-74421124.821875
20190610	-1107127.267027	1031377666.609798	1031377666.609798	-0.001107	1000000000.000000	280257.245239	0	12608.000000	-1107127.267027	0.000000	-75525288.107813
20190611	-3731526.498174	1027646140.111624	1027646140.111624	-0.003732	1000000000.000000	0.000000	0	0.000000	-3731526.498174	0.000000	-78348932.401875
20190612	1836396.057516	1029482536.169140	1029482536.169140	0.001836	1000000000.000000	0.000000	0	0.000000	1836396.057516	0.000000	-75884215.284063
20190613	700707.705336	1030183243.874476	1030183243.874476	0.000701	1000000000.000000	0.000000	0	0.000000	700707.705336	0.000000	-75333932.944062
20190614	2892895.076918	1033076138.951394	1033076138.951394	0.002893	1000000000.000000	0.000000	0	0.000000	2892895.076918	0.000000	-71645691.098438
20190617	861990.651154	1033938129.602547	1033938129.602547	0.000862	1000000000.000000	0.000000	0	0.000000	861990.651154	0.000000	-71298335.238125
20190618	-482629.046473	1033455500.556074	1033455500.556074	-0.000483	1000000000.000000	13358060.386132	0	1467581.000000	-482629.046473	0.000000	-72342942.460937
20190619	-2089543.155916	1031365957.400158	1031365957.400158	-0.002090	1000000000.000000	0.000000	0	0.000000	-2089543.155916	0.000000	-73488839.579375
20190620	-1148008.664313	1030217948.735846	1030217948.735846	-0.001148	1000000000.000000	0.000000	0	0.000000	-1148008.664313	0.000000	-75216124.525938
20190621	-1179271.183219	1029038677.552627	1029038677.552627	-0.001179	1000000000.000000	0.000000	0	0.000000	-1179271.183219	0.000000	-75458313.802500
20190624	545132.361907	1029583809.914534	1029583809.914534	0.000545	1000000000.000000	66412319.828016	0	9023196.000000	545132.361907	0.000000	-78031642.364063
20190625	1111131.487012	1030694941.401546	1030694941.401546	0.001111	1000000000.000000	24570707.435652	0	3587006.000000	1111131.487012	0.000000	-74393298.498749
20190626	617025.142581	1031311966.544127	1031311966.544127	0.000617	1000000000.000000	51683042.331333	0	6145626.000000	617025.142581	0.000000	-76309348.173750
20190627	-145105.216507	1031166861.327620	1031166861.327620	-0.000145	1000000000.000000	14143716.336642	0	1688637.000000	-145105.216507	0.000000	-77799982.076562
20190628	606947.788289	1031773809.115909	1031773809.115909	0.000607	1000000000.000000	67417931.186387	0	19813886.000000	606947.788289	0.000000	-66131441.560000
